Id,SalePrice
1680,342403.34
1681,276046.78
1682,294154.56
1683,175244.86
1684,167349.67
1685,179031.5
1686,174736.22
1687,162125.4
1688,181902.86
1689,190461.25
1690,186584.28
1691,176392.62
1692,278913.34
1693,163908.58
1694,181899.19
1695,163650.02
1696,273910.03
1697,170009.14
1698,395603.34
1699,331511.22
1700,244718.33
1701,267367.44
1702,250764.36
1703,247009.92
1704,267602.84
1705,241471.81
1706,403666.75
1707,239958.78
1708,217169.23
1709,261048.38
1710,241699.11
1711,261496.19
1712,253274.38
1713,250728.7
1714,234925.08
1715,208944.19
1716,187385.28
1717,179145.61
1718,148838.8
1719,206212.77
1720,251906.39
1721,161594.52
1722,140409.5
1723,152785.0
1724,206036.48
1725,246757.55
1726,195525.31
1727,166247.36
1728,174852.69
1729,161636.08
1730,155622.0
1731,129632.24
1732,127525.84
1733,111384.66
1734,122294.89
1735,123371.06
1736,115472.28
1737,320126.34
1738,223888.38
1739,306205.7
1740,204695.16
1741,192552.31
1742,176224.81
1743,175191.05
1744,309911.8
1745,223470.05
1746,264749.38
1747,220584.48
1748,231322.22
1749,157581.97
1750,143088.16
1751,254129.61
1752,117417.32
1753,138184.95
1754,194362.8
1755,168364.66
1756,130481.625
1757,117182.914
1758,132693.03
1759,155959.2
1760,155554.95
1761,139476.39
1762,181322.08
1763,180839.72
1764,126762.9
1765,165065.4
1766,175411.1
1767,219266.67
1768,143507.27
1769,163175.95
1770,139102.88
1771,127987.75
1772,136015.55
1773,131363.62
1774,134861.61
1775,132320.02
1776,136256.28
1777,110136.586
1778,133801.02
1779,123091.42
1780,176390.1
1781,130200.71
1782,92083.65
1783,131502.48
1784,106961.0
1785,112922.72
1786,141108.64
1787,162143.61
1788,48941.996
1789,100213.58
1790,90647.81
1791,187710.55
1792,156853.97
1793,123434.1
1794,145707.19
1795,136851.77
1796,149369.48
1797,112049.23
1798,122562.44
1799,112606.055
1800,140450.06
1801,128865.88
1802,146801.94
1803,150389.44
1804,135728.45
1805,135270.69
1806,117155.5
1807,144337.75
1808,126119.12
1809,124020.56
1810,150951.06
1811,123141.73
1812,108096.26
1813,124231.336
1814,96650.766
1815,51014.32
1816,100426.66
1817,123576.94
1818,123850.93
1819,118600.88
1820,70376.97
1821,118049.83
1822,148897.5
1823,45466.293
1824,140699.2
1825,134038.83
1826,108003.586
1827,103979.78
1828,136003.33
1829,100222.59
1830,143988.9
1831,162132.33
1832,102090.08
1833,134273.66
1834,137049.36
1835,142249.94
1836,123092.33
1837,91816.414
1838,134736.62
1839,91483.49
1840,176300.03
1841,159324.97
1842,79097.95
1843,137541.95
1844,144670.14
1845,150779.56
1846,146209.17
1847,157688.83
1848,56302.473
1849,114629.195
1850,130170.45
1851,159822.2
1852,130862.055
1853,132477.33
1854,172050.45
1855,162358.48
1856,224911.39
1857,158675.36
1858,142266.66
1859,123905.125
1860,153609.48
1861,123357.266
1862,252905.84
1863,238024.95
1864,238024.95
1865,371691.94
1866,341154.8
1867,243633.88
1868,301804.56
1869,209340.44
1870,239286.81
1871,257723.14
1872,169222.22
1873,228398.03
1874,140596.9
1875,197404.03
1876,197439.06
1877,204569.75
1878,208708.64
1879,132975.14
1880,133067.25
1881,238807.36
1882,261424.97
1883,196900.52
1884,208758.66
1885,256091.16
1886,294168.84
1887,191491.1
1888,280981.0
1889,155564.78
1890,135852.53
1891,146182.84
1892,108425.45
1893,131456.4
1894,129217.71
1895,130397.59
1896,125279.55
1897,108151.336
1898,115486.74
1899,144252.73
1900,148730.23
1901,156759.39
1902,137076.81
1903,214916.28
1904,128808.984
1905,182997.11
1906,171962.23
1907,200894.27
1908,114005.555
1909,131330.36
1910,122468.0
1911,199697.1
1912,252977.83
1913,134706.62
1914,63282.72
1915,350193.03
1916,76963.98
1917,260162.08
1918,139197.67
1919,178973.94
1920,158298.2
1921,398736.56
1922,328733.2
1923,220041.98
1924,208000.2
1925,207887.67
1926,414432.3
1927,136728.89
1928,148796.38
1929,125178.055
1930,145801.22
1931,135948.88
1932,142145.83
1933,181983.47
1934,176525.53
1935,163328.08
1936,185857.4
1937,183078.84
1938,170396.55
1939,252412.22
1940,185060.53
1941,177199.92
1942,194395.88
1943,196595.6
1944,344556.12
1945,384743.44
1946,156331.94
1947,321430.44
1948,155795.75
1949,229581.34
1950,179573.03
1951,267173.88
1952,219394.08
1953,168092.9
1954,205006.25
1955,135524.42
1956,259753.98
1957,157346.03
1958,307218.16
1959,139260.33
1960,120737.57
1961,127193.086
1962,95534.41
1963,103821.48
1964,109362.42
1965,155102.64
1966,148177.45
1967,341072.16
1968,450051.9
1969,423393.25
1970,459706.12
1971,416203.03
1972,353249.78
1973,283776.03
1974,298497.53
1975,451930.78
1976,282626.03
1977,350862.22
1978,415800.7
1979,333109.28
1980,199035.58
1981,337594.34
1982,230846.6
1983,216329.06
1984,171974.08
1985,215762.22
1986,214082.19
1987,187797.61
1988,181453.4
1989,186601.28
1990,218565.47
1991,274076.4
1992,209285.0
1993,164720.52
1994,252013.1
1995,176147.47
1996,258564.92
1997,307501.88
1998,330389.16
1999,260255.14
2000,303009.97
2001,247003.95
2002,249335.86
2003,242038.22
2004,283071.66
2005,219796.4
2006,230846.12
2007,260226.92
2008,219140.11
2009,200885.03
2010,183829.66
2011,161831.75
2012,177987.02
2013,183074.42
2014,184543.44
2015,195464.11
2016,190963.8
2017,204624.36
2018,128977.484
2019,132758.19
2020,114032.72
2021,113190.164
2022,166937.53
2023,147032.3
2024,251311.03
2025,355737.56
2026,183172.05
2027,154496.28
2028,148470.14
2029,172951.95
2030,269908.9
2031,229995.2
2032,248749.56
2033,257465.34
2034,163387.2
2035,211034.53
2036,200893.25
2037,200550.78
2038,287693.88
2039,215524.78
2040,375142.12
2041,297687.72
2042,200549.08
2043,173214.86
2044,165345.16
2045,205410.33
2046,134342.66
2047,140191.0
2048,138335.0
2049,137893.64
2050,175338.25
2051,121120.52
2052,138377.36
2053,148055.77
2054,87561.36
2055,158057.14
2056,154717.64
2057,114790.22
2058,235752.16
2059,135570.2
2060,162843.23
2061,177408.05
2062,134438.73
2063,119725.65
2064,134579.14
2065,122663.016
2066,182017.75
2067,114509.41
2068,142884.97
2069,90384.14
2070,106665.51
2071,91221.8
2072,130163.74
2073,139950.55
2074,175412.25
2075,145390.8
2076,119184.44
2077,148905.62
2078,123633.266
2079,120452.07
2080,120087.17
2081,119252.836
2082,135222.27
2083,144072.27
2084,111192.305
2085,129823.73
2086,131756.02
2087,120764.555
2088,96601.97
2089,81795.83
2090,129639.39
2091,126312.2
2092,130822.336
2093,121344.41
2094,129187.62
2095,150657.1
2096,81612.234
2097,96824.805
2098,135505.1
2099,55651.68
2100,107521.195
2101,124479.4
2102,139998.73
2103,110664.47
2104,134135.62
2105,122387.97
2106,77663.01
2107,235324.61
2108,128037.36
2109,125555.95
2110,121534.85
2111,147565.56
2112,126794.98
2113,115515.29
2114,107257.12
2115,147085.39
2116,115960.6
2117,141046.53
2118,117915.95
2119,107555.125
2120,117225.7
2121,100073.91
2122,91054.805
2123,89147.28
2124,166368.94
2125,126278.0
2126,159345.14
2127,138529.19
2128,130306.08
2129,101864.82
2130,137033.03
2131,148908.33
2132,115041.79
2133,118071.47
2134,113877.12
2135,104135.805
2136,84541.02
2137,111774.01
2138,143232.31
2139,152053.92
2140,142194.31
2141,153662.78
2142,137759.86
2143,146389.84
2144,107900.68
2145,130763.65
2146,174097.12
2147,130346.234
2148,126841.15
2149,145999.81
2150,230292.62
2151,127131.54
2152,187449.42
2153,160364.66
2154,115612.6
2155,142275.62
2156,247024.52
2157,223939.62
2158,244072.23
2159,231239.95
2160,164010.62
2161,251974.53
2162,383794.78
2163,340601.0
2164,274935.06
2165,202520.61
2166,146588.78
2167,205674.69
2168,214640.64
2169,188452.4
2170,225232.77
2171,160353.75
2172,145997.06
2173,173756.58
2174,238762.42
2175,277924.9
2176,319751.66
2177,259262.28
2178,208080.55
2179,145466.78
2180,223284.12
2181,192171.92
2182,224392.56
2183,197300.73
2184,134530.25
2185,134754.06
2186,146085.8
2187,156238.14
2188,157368.27
2189,242284.11
2190,88770.97
2191,93427.93
2192,91716.266
2193,112706.77
2194,109698.0
2195,106181.53
2196,125175.55
2197,121988.56
2198,160046.88
2199,174485.23
2200,135327.16
2201,137037.08
2202,196325.62
2203,154661.83
2204,183598.73
2205,111880.52
2206,133994.98
2207,213278.94
2208,247938.98
2209,179052.98
2210,118917.0
2211,110715.05
2212,113956.87
2213,114726.3
2214,139609.06
2215,112104.53
2216,134956.55
2217,86033.6
2218,89676.08
2219,75073.62
2220,78795.46
2221,351385.44
2222,239823.83
2223,302476.94
2224,221343.95
2225,138608.16
2226,166788.22
2227,205662.12
2228,281562.9
2229,237952.06
2230,160780.53
2231,205880.61
2232,175353.27
2233,168119.92
2234,255599.97
2235,212346.98
2236,275327.34
2237,344660.03
2238,203134.08
2239,122879.8
2240,160001.45
2241,162117.97
2242,125448.59
2243,130718.15
2244,96401.945
2245,87298.85
2246,147498.17
2247,110091.266
2248,125490.47
2249,125803.43
2250,133464.73
2251,122396.38
2252,169983.53
2253,159660.56
2254,179158.08
2255,184372.22
2256,180405.47
2257,193404.12
2258,170793.89
2259,176997.2
2260,155694.83
2261,178420.42
2262,195703.72
2263,352056.12
2264,366000.8
2265,175987.77
2266,287018.2
2267,340367.94
2268,426043.2
2269,158729.27
2270,182002.86
2271,206228.7
2272,201672.11
2273,163407.45
2274,180573.7
2275,158050.03
2276,178762.62
2277,175672.33
2278,155968.6
2279,119670.29
2280,120701.49
2281,171485.48
2282,181031.38
2283,100194.13
2284,108245.23
2285,139809.69
2286,127219.055
2287,354519.53
2288,283862.66
2289,363014.72
2290,443239.7
2291,340721.66
2292,432240.8
2293,461189.12
2294,401798.53
2295,458183.28
2296,277110.9
2297,324612.2
2298,318539.28
2299,457573.66
2300,322795.94
2301,289169.7
2302,232615.92
2303,276462.6
2304,232726.08
2305,177996.81
2306,178577.12
2307,196632.25
2308,218566.45
2309,285517.03
2310,210280.55
2311,188503.0
2312,182831.44
2313,174646.12
2314,168914.73
2315,175082.89
2316,204961.98
2317,180744.36
2318,175707.16
2319,172976.25
2320,212782.2
2321,235130.12
2322,180438.52
2323,184903.95
2324,172921.44
2325,207477.0
2326,159427.45
2327,216974.39
2328,237769.4
2329,185213.58
2330,176838.67
2331,366640.78
2332,405481.56
2333,303315.03
2334,258589.38
2335,259461.19
2336,306068.78
2337,215053.48
2338,287416.9
2339,247471.86
2340,410068.72
2341,217659.52
2342,254095.17
2343,223498.78
2344,238012.45
2345,229798.81
2346,213291.52
2347,198910.33
2348,232218.34
2349,170216.61
2350,281260.88
2351,264493.2
2352,252023.86
2353,252421.73
2354,148079.84
2355,160403.34
2356,152143.88
2357,199591.62
2358,195901.88
2359,131508.05
2360,124192.055
2361,137490.48
2362,275097.94
2363,135153.8
2364,155191.27
2365,210502.72
2366,201713.84
2367,235134.38
2368,205357.14
2369,212047.97
2370,172133.55
2371,172885.31
2372,173391.17
2373,258120.92
2374,278826.2
2375,260354.77
2376,246748.08
2377,315209.3
2378,153502.56
2379,182733.05
2380,150117.45
2381,168561.53
2382,193078.05
2383,199453.17
2384,249852.6
2385,158684.62
2386,135615.47
2387,142196.9
2388,100925.766
2389,131387.05
2390,160025.81
2391,136739.17
2392,117387.336
2393,163067.0
2394,141875.95
2395,216945.23
2396,152585.28
2397,210398.22
2398,124273.23
2399,51242.61
2400,50969.867
2401,117423.0
2402,139357.38
2403,130583.42
2404,155211.67
2405,161208.53
2406,133394.56
2407,127217.74
2408,146118.31
2409,131939.64
2410,161268.31
2411,118734.31
2412,151659.98
2413,134453.69
2414,136801.14
2415,126430.61
2416,125644.53
2417,125150.15
2418,126185.586
2419,125743.46
2420,115735.734
2421,138215.27
2422,118049.625
2423,130529.055
2424,169265.61
2425,367415.2
2426,121718.09
2427,152418.53
2428,168381.39
2429,122429.555
2430,135595.7
2431,95938.17
2432,136271.11
2433,146153.66
2434,139546.53
2435,141121.62
2436,112238.87
2437,116363.74
2438,123534.45
2439,112791.59
2440,120736.26
2441,95969.91
2442,104040.16
2443,120273.83
2444,120760.39
2445,84252.945
2446,118514.45
2447,160554.97
2448,139254.98
2449,100089.06
2450,147149.58
2451,116505.055
2452,218866.33
2453,108020.64
2454,120864.34
2455,114517.266
2456,121971.734
2457,119239.555
2458,115322.04
2459,101432.66
2460,145491.6
2461,119611.57
2462,132734.61
2463,122968.41
2464,153185.03
2465,124279.914
2466,107906.805
2467,154658.25
2468,83627.07
2469,77258.305
2470,187363.8
2471,206767.11
2472,163303.53
2473,120993.02
2474,96740.414
2475,228833.19
2476,121248.984
2477,131425.64
2478,152801.88
2479,101974.92
2480,155709.25
2481,126356.12
2482,130372.31
2483,118717.516
2484,127595.234
2485,126048.73
2486,157745.72
2487,176210.97
2488,160431.56
2489,148253.69
2490,154916.5
2491,96378.52
2492,175390.08
2493,138462.7
2494,148044.42
2495,104467.72
2496,256823.89
2497,146993.34
2498,106069.414
2499,108236.664
2500,126559.68
2501,136949.02
2502,147265.16
2503,91984.86
2504,188781.31
2505,249929.31
2506,261984.39
2507,298422.03
2508,260981.8
2509,218127.75
2510,228727.92
2511,185578.73
2512,201939.31
2513,211757.62
2514,320577.78
2515,151689.19
2516,166525.72
2517,145203.34
2518,144184.81
2519,225468.55
2520,211110.4
2521,187422.31
2522,223396.28
2523,130442.28
2524,134989.1
2525,146064.11
2526,136022.94
2527,119769.4
2528,127811.67
2529,131575.4
2530,127240.164
2531,231459.28
2532,226667.98
2533,198206.89
2534,240443.98
2535,310667.1
2536,251349.97
2537,250802.66
2538,174357.06
2539,182494.17
2540,173279.84
2541,183704.36
2542,169131.28
2543,133273.25
2544,121327.37
2545,134883.31
2546,135707.0
2547,141908.48
2548,160338.34
2549,158008.27
2550,226543.06
2551,146261.66
2552,129775.37
2553,69690.57
2554,105929.54
2555,130288.76
2556,103705.45
2557,113126.32
2558,174314.03
2559,128616.17
2560,131606.6
2561,139611.62
2562,138940.86
2563,142987.39
2564,168623.84
2565,137751.53
2566,158688.95
2567,113689.38
2568,186191.45
2569,191085.84
2570,116101.31
2571,167325.9
2572,164879.64
2573,213844.06
2574,325290.06
2575,130428.305
2576,130139.266
2577,154681.61
2578,90639.11
2579,59968.754
2580,141165.78
2581,127059.5
2582,116692.695
2583,253827.81
2584,180622.98
2585,170802.72
2586,202026.23
2587,191829.98
2588,140103.3
2589,148383.4
2590,205017.62
2591,232110.14
2592,209854.98
2593,258882.16
2594,176589.69
2595,205051.06
2596,341764.38
2597,181169.03
2598,283879.94
2599,339411.22
2600,143598.31
2601,142308.08
2602,80892.86
2603,83645.14
2604,83765.25
2605,73868.445
2606,146995.62
2607,203134.25
2608,207460.36
2609,170562.8
2610,114896.48
2611,135934.12
2612,153067.98
2613,134104.05
2614,128051.88
2615,147999.45
2616,143546.53
2617,157014.8
2618,200358.05
2619,219164.06
2620,190398.53
2621,178699.4
2622,180108.28
2623,264189.88
2624,291872.28
2625,298635.53
2626,166587.98
2627,168856.16
2628,447970.84
2629,670159.94
2630,348085.56
2631,468022.28
2632,435359.88
2633,292002.7
2634,402287.16
2635,156473.39
2636,187876.14
2637,160873.05
2638,259051.56
2639,186310.36
2640,149639.39
2641,98606.28
2642,194104.97
2643,112514.72
2644,121648.445
2645,104243.93
2646,95166.44
2647,100700.02
2648,139477.52
2649,156106.31
2650,144631.86
2651,151247.94
2652,440534.12
2653,236293.6
2654,246489.81
2655,349584.03
2656,301774.0
2657,318648.38
2658,307759.44
2659,320991.6
2660,353184.88
2661,335949.8
2662,314093.22
2663,282626.03
2664,284442.5
2665,318203.4
2666,305094.8
2667,163380.28
2668,180287.31
2669,177213.02
2670,286341.72
2671,178653.06
2672,184178.39
2673,211963.28
2674,200784.75
2675,158054.95
2676,184799.9
2677,189570.2
2678,253040.75
2679,273953.1
2680,280515.72
2681,392778.12
2682,355677.44
2683,503536.78
2684,318578.56
2685,392943.97
2686,261694.05
2687,334339.16
2688,227114.33
2689,207038.38
2690,462423.06
2691,191518.42
2692,144601.3
2693,192089.12
2694,142133.12
2695,183837.77
2696,185383.47
2697,186508.42
2698,205342.36
2699,172450.75
2700,164559.48
2701,140841.25
2702,109676.34
2703,127403.47
2704,146515.75
2705,124287.42
2706,120961.09
2707,133924.44
2708,133966.83
2709,113883.7
2710,127009.875
2711,258687.97
2712,380899.03
2713,167001.84
2714,149660.72
2715,175212.02
2716,152913.39
2717,194211.3
2718,214481.39
2719,151837.7
2720,165821.72
2721,141094.48
2722,161809.34
2723,139714.9
2724,125863.086
2725,134839.36
2726,148543.1
2727,174941.92
2728,181833.62
2729,156123.19
2730,149939.92
2731,122448.2
2732,119293.79
2733,161682.03
2734,144252.4
2735,140978.38
2736,145860.12
2737,125150.48
2738,134833.69
2739,162583.98
2740,140691.06
2741,138606.05
2742,154127.53
2743,143492.39
2744,148511.03
2745,125323.375
2746,141581.17
2747,165113.06
2748,134185.02
2749,133332.48
2750,140361.53
2751,138204.06
2752,200718.64
2753,146341.78
2754,162663.23
2755,129376.625
2756,93427.484
2757,67096.516
2758,82432.82
2759,155758.03
2760,137659.97
2761,148812.52
2762,149985.9
2763,184171.08
2764,164043.64
2765,298172.94
2766,145645.42
2767,88995.52
2768,126348.98
2769,126208.77
2770,140593.83
2771,113502.18
2772,120137.08
2773,148734.9
2774,142816.42
2775,129992.61
2776,146477.98
2777,144571.39
2778,119564.984
2779,120440.39
2780,95492.29
2781,99861.66
2782,101444.71
2783,110117.15
2784,125751.23
2785,136341.62
2786,71101.27
2787,113733.16
2788,78694.516
2789,184223.56
2790,94357.3
2791,121126.17
2792,66434.45
2793,186775.12
2794,96022.836
2795,118009.96
2796,104295.46
2797,204322.88
2798,126785.586
2799,119820.77
2800,73763.195
2801,103799.98
2802,132318.47
2803,165066.28
2804,149823.03
2805,112292.18
2806,84953.76
2807,150390.4
2808,156396.47
2809,132248.48
2810,138295.28
2811,160107.4
2812,146156.98
2813,156706.9
2814,145359.75
2815,101329.8
2816,262408.78
2817,157898.69
2818,136321.42
2819,188023.89
2820,137624.8
2821,95388.07
2822,204069.77
2823,354950.94
2824,176895.36
2825,157637.84
2826,134478.78
2827,129363.31
2828,244196.12
2829,184329.88
2830,226250.4
2831,174076.2
2832,222923.1
2833,314733.2
2834,211278.81
2835,212578.98
2836,183137.16
2837,156836.98
2838,149390.94
2839,189079.17
2840,201845.73
2841,207649.45
2842,226642.48
2843,148787.44
2844,159751.16
2845,120293.13
2846,215141.0
2847,210136.27
2848,212691.89
2849,205504.42
2850,271730.9
2851,229334.42
2852,226505.58
2853,240895.83
2854,140892.22
2855,195584.05
2856,204869.19
2857,180415.22
2858,194085.39
2859,135896.58
2860,128693.51
2861,147414.98
2862,183250.53
2863,131429.28
2864,261162.3
2865,142571.11
2866,131717.27
2867,93729.07
2868,108217.69
2869,116613.17
2870,135871.03
2871,109089.3
2872,52226.812
2873,113078.63
2874,134838.6
2875,108140.234
2876,161369.03
2877,139042.47
2878,168676.66
2879,135024.69
2880,91540.08
2881,141554.14
2882,161228.39
2883,179132.9
2884,186240.7
2885,206816.12
2886,193445.23
2887,97091.71
2888,128318.74
2889,57952.734
2890,86550.96
2891,128114.9
2892,51895.547
2893,109809.32
2894,53500.027
2895,300464.47
2896,274761.25
2897,197661.0
2898,148181.98
2899,226010.12
2900,156631.44
2901,211454.75
2902,182284.2
2903,371433.94
2904,343631.34
2905,114228.56
2906,201765.34
2907,114123.59
2908,132428.25
2909,143505.69
2910,79225.32
2911,79052.42
2912,154294.97
2913,73214.36
2914,76069.54
2915,83821.336
2916,73401.27
2917,157640.58
2918,127441.695
2919,217484.36
