Id,SalePrice
1604,202114.97
1605,184570.95
1606,170150.31
1607,219153.47
1608,169113.19
1609,142453.88
1610,144024.5
1611,138651.08
1612,162075.12
1613,174356.75
1614,116603.23
1615,110786.95
1616,97362.62
1617,93393.305
1618,103438.89
1619,126547.0
1620,221772.19
1621,121337.625
1622,143639.14
1623,197212.73
1624,206936.4
1625,100139.66
1626,204538.62
1627,174800.16
1628,229831.22
1629,163634.31
1630,266817.94
1631,175201.33
1632,193179.53
1633,150539.97
1634,161779.19
1635,144321.12
1636,141863.7
1637,210493.1
1638,238312.69
1639,213732.12
1640,279321.28
1641,200821.94
1642,176618.34
1643,183426.5
1644,187391.7
1645,214230.95
1646,145611.58
1647,138516.17
1648,137692.56
1649,137211.0
1650,116680.63
1651,115648.875
1652,127544.55
1653,121419.05
1654,141070.75
1655,115446.86
1656,131989.67
1657,140914.27
1658,140158.84
1659,103753.18
1660,147189.44
1661,330381.72
1662,254613.0
1663,276217.44
1664,338641.03
1665,245551.03
1666,226359.89
1667,254061.11
1668,231555.36
1669,199960.94
1670,240930.8
1671,254009.86
1672,323335.44
1673,240780.84
1674,229431.7
1675,184125.22
1676,168610.69
1677,181709.05
1678,344944.38
1679,292619.1
1680,243334.14
1681,212604.69
1682,235711.88
1683,172787.48
1684,145106.03
1685,145276.28
1686,141136.47
1687,139897.94
1688,181489.9
1689,175378.75
1690,148638.42
1691,140580.83
1692,183561.38
1693,132870.16
1694,149292.25
1695,136493.81
1696,249879.5
1697,136485.81
1698,275758.38
1699,286674.0
1700,225047.12
1701,258359.81
1702,220867.19
1703,221536.47
1704,215784.66
1705,203018.34
1706,295237.34
1707,170348.36
1708,180594.22
1709,207128.1
1710,191062.78
1711,192904.88
1712,233384.56
1713,205084.44
1714,192056.31
1715,156823.56
1716,152145.36
1717,144896.25
1718,136162.1
1719,183342.88
1720,208694.83
1721,150481.33
1722,127761.67
1723,129310.96
1724,179946.12
1725,204757.56
1726,172017.61
1727,150575.94
1728,156130.4
1729,147145.77
1730,170174.38
1731,115271.55
1732,123383.055
1733,112956.5
1734,129988.31
1735,108528.5
1736,112332.58
1737,266174.16
1738,220661.1
1739,245315.9
1740,212901.58
1741,167531.67
1742,174076.84
1743,148847.94
1744,271518.75
1745,192667.84
1746,247743.27
1747,219838.27
1748,266458.44
1749,180345.38
1750,154997.95
1751,270257.84
1752,103100.8
1753,186821.33
1754,224512.58
1755,185436.72
1756,117369.39
1757,102708.81
1758,161232.23
1759,201159.17
1760,185613.5
1761,165566.36
1762,168990.6
1763,187319.42
1764,116048.734
1765,172841.2
1766,180247.19
1767,212294.53
1768,162690.6
1769,145567.89
1770,126732.72
1771,130594.945
1772,172980.44
1773,139104.0
1774,251208.34
1775,129688.68
1776,135780.28
1777,94436.79
1778,120066.28
1779,156761.75
1780,133758.78
1781,145007.9
1782,100381.086
1783,130611.58
1784,100558.164
1785,127704.92
1786,168385.1
1787,149788.34
1788,80778.984
1789,97700.69
1790,86049.08
1791,260139.75
1792,189346.56
1793,108029.04
1794,107281.305
1795,138573.16
1796,136641.12
1797,126075.664
1798,120656.92
1799,93458.48
1800,133169.53
1801,152065.84
1802,156008.94
1803,203693.23
1804,122191.42
1805,121737.32
1806,132395.56
1807,164344.56
1808,122731.734
1809,125077.5
1810,155008.56
1811,147837.77
1812,125339.66
1813,127530.3
1814,92509.914
1815,73509.4
1816,88683.93
1817,131589.89
1818,196703.72
1819,125479.28
1820,97616.74
1821,126817.85
1822,125457.44
1823,88703.305
1824,177936.44
1825,172415.6
1826,147278.97
1827,111537.05
1828,165055.7
1829,115280.51
1830,155273.44
1831,186055.88
1832,181501.88
1833,163727.38
1834,126563.79
1835,181083.19
1836,151450.02
1837,102731.35
1838,106803.92
1839,84273.95
1840,141771.53
1841,128602.92
1842,110150.19
1843,149116.5
1844,120723.09
1845,177518.08
1846,134889.56
1847,260380.28
1848,72384.84
1849,148576.23
1850,123176.61
1851,157098.56
1852,147226.6
1853,135485.48
1854,131179.23
1855,144100.53
1856,202227.12
1857,173244.1
1858,198758.97
1859,165137.16
1860,162859.0
1861,163130.56
1862,260870.06
1863,254990.5
1864,255068.61
1865,222917.39
1866,242016.08
1867,188005.69
1868,256628.44
1869,158493.47
1870,174916.05
1871,192792.19
1872,139117.6
1873,184825.34
1874,124436.39
1875,166948.81
1876,191017.47
1877,181976.62
1878,199051.25
1879,112681.45
1880,111647.25
1881,205132.6
1882,236439.61
1883,162454.75
1884,193111.39
1885,200719.05
1886,239103.44
1887,187109.19
1888,207025.78
1889,139181.28
1890,146428.06
1891,124271.99
1892,103083.266
1893,135594.44
1894,187653.28
1895,194955.83
1896,135243.1
1897,130245.14
1898,144357.5
1899,127672.54
1900,132552.34
1901,135853.16
1902,179432.11
1903,212549.56
1904,128118.36
1905,199269.86
1906,138943.12
1907,249515.94
1908,110340.91
1909,117842.31
1910,116128.5
1911,233632.12
1912,271510.66
1913,217108.36
1914,64241.38
1915,202255.92
1916,99163.96
1917,207853.72
1918,128609.36
1919,172530.89
1920,177096.14
1921,260484.14
1922,223043.23
1923,219885.1
1924,220282.02
1925,201217.69
1926,265694.9
1927,140234.2
1928,172114.7
1929,103028.04
1930,139497.75
1931,112281.43
1932,131426.52
1933,152211.56
1934,156289.1
1935,162361.94
1936,166598.23
1937,169674.05
1938,156249.1
1939,179728.1
1940,151797.06
1941,158983.56
1942,175460.11
1943,142351.6
1944,250071.55
1945,250280.7
1946,133489.66
1947,212592.69
1948,141507.23
1949,206392.45
1950,169067.7
1951,262467.44
1952,243564.27
1953,195606.89
1954,223287.05
1955,125613.09
1956,275326.94
1957,173469.92
1958,258818.9
1959,165422.03
1960,116065.06
1961,103142.125
1962,119614.22
1963,147072.6
1964,139219.16
1965,130385.195
1966,116261.25
1967,224744.55
1968,328902.62
1969,276361.97
1970,308323.75
1971,315866.53
1972,267375.22
1973,204200.12
1974,245053.38
1975,332060.03
1976,235478.94
1977,335988.12
1978,296347.53
1979,244933.67
1980,166722.38
1981,261334.88
1982,164597.97
1983,166039.6
1984,149312.81
1985,182982.66
1986,177752.9
1987,148722.42
1988,150510.1
1989,171171.22
1990,202903.9
1991,179584.44
1992,233774.94
1993,143564.75
1994,218495.4
1995,162037.94
1996,306325.78
1997,256641.06
1998,271389.22
1999,206199.34
2000,280378.47
2001,256850.16
2002,188749.52
2003,212247.02
2004,218023.2
2005,167191.47
2006,176521.47
2007,226396.12
2008,179772.88
2009,172144.62
2010,179068.02
2011,148986.12
2012,137517.16
2013,156813.81
2014,183284.23
2015,169054.81
2016,160216.67
2017,178087.66
2018,126962.34
2019,112174.69
2020,98117.67
2021,99495.62
2022,165773.06
2023,151809.38
2024,296537.47
2025,322030.56
2026,140809.55
2027,120146.7
2028,130600.516
2029,151716.47
2030,210446.95
2031,177491.69
2032,166137.6
2033,197568.22
2034,140730.8
2035,207786.66
2036,187427.97
2037,187932.62
2038,216717.69
2039,151816.17
2040,349214.38
2041,206958.73
2042,183762.44
2043,167583.61
2044,201850.83
2045,164887.62
2046,176426.5
2047,139435.12
2048,125277.61
2049,186873.06
2050,153124.22
2051,124188.695
2052,135532.52
2053,147591.72
2054,88786.14
2055,184892.47
2056,163452.9
2057,137244.16
2058,234412.69
2059,156848.88
2060,183068.67
2061,223949.3
2062,126144.59
2063,106205.48
2064,139347.77
2065,109074.39
2066,219938.08
2067,196116.45
2068,196179.78
2069,95501.08
2070,115081.91
2071,95877.92
2072,145177.53
2073,135239.33
2074,148010.5
2075,153231.42
2076,103878.55
2077,157985.4
2078,119061.02
2079,137273.52
2080,112823.95
2081,127894.75
2082,191871.14
2083,153706.81
2084,98449.445
2085,128186.42
2086,140804.03
2087,134154.48
2088,139894.92
2089,82106.78
2090,117046.74
2091,142872.12
2092,172072.45
2093,145077.45
2094,119339.03
2095,125196.33
2096,97879.016
2097,116488.086
2098,146202.78
2099,51994.242
2100,174109.39
2101,153069.14
2102,144037.56
2103,95315.54
2104,195238.98
2105,164246.36
2106,98288.89
2107,240618.1
2108,127445.875
2109,124844.0
2110,147309.97
2111,177865.34
2112,168181.72
2113,121108.305
2114,130130.76
2115,157933.72
2116,106792.1
2117,157341.6
2118,132104.92
2119,108175.266
2120,101664.81
2121,105283.08
2122,128604.08
2123,98474.21
2124,186228.98
2125,181904.9
2126,180363.16
2127,173080.06
2128,155901.62
2129,86610.47
2130,150043.12
2131,175240.62
2132,121569.61
2133,127910.84
2134,123292.414
2135,91479.484
2136,113166.57
2137,116682.3
2138,127252.31
2139,136479.44
2140,126136.63
2141,143019.53
2142,158368.47
2143,139509.11
2144,106852.945
2145,124943.914
2146,129174.81
2147,213978.27
2148,133626.53
2149,114092.375
2150,168681.5
2151,115522.05
2152,160717.25
2153,204096.9
2154,99035.47
2155,152947.1
2156,265873.3
2157,232487.58
2158,218378.31
2159,204467.9
2160,137047.92
2161,206430.53
2162,294462.6
2163,247704.48
2164,208194.5
2165,205583.47
2166,127593.41
2167,193640.53
2168,179925.03
2169,167800.16
2170,163541.25
2171,143647.36
2172,139232.56
2173,173899.77
2174,226783.69
2175,221623.1
2176,231957.19
2177,212455.81
2178,191295.75
2179,124841.625
2180,213523.44
2181,170202.25
2182,195507.53
2183,158708.66
2184,150744.0
2185,150228.61
2186,126750.32
2187,146952.0
2188,131168.66
2189,359212.88
2190,127020.39
2191,132179.5
2192,95320.76
2193,103668.11
2194,120701.27
2195,112603.625
2196,134177.12
2197,119477.72
2198,166057.19
2199,180342.31
2200,133196.33
2201,143701.92
2202,145815.53
2203,163031.97
2204,189313.78
2205,145776.5
2206,154514.69
2207,162708.05
2208,207646.06
2209,176307.3
2210,107001.8
2211,98694.19
2212,111855.8
2213,113581.21
2214,174104.72
2215,112186.016
2216,195637.6
2217,84060.266
2218,136971.88
2219,104701.375
2220,74858.66
2221,203094.97
2222,201326.4
2223,249877.81
2224,192065.58
2225,169317.97
2226,221942.55
2227,198472.56
2228,197634.34
2229,180286.03
2230,141947.0
2231,160866.89
2232,181731.92
2233,173703.39
2234,200555.45
2235,198576.31
2236,211024.69
2237,283914.12
2238,167512.55
2239,129545.75
2240,153339.4
2241,156398.31
2242,121830.32
2243,141600.03
2244,104428.766
2245,100048.695
2246,127609.46
2247,108550.35
2248,119387.28
2249,101283.086
2250,101721.984
2251,158271.25
2252,204091.58
2253,132859.94
2254,183244.69
2255,181551.72
2256,145376.97
2257,211226.78
2258,142820.81
2259,179287.98
2260,126168.5
2261,142636.6
2262,139657.45
2263,248436.83
2264,282409.6
2265,144942.23
2266,199620.19
2267,338275.94
2268,271579.44
2269,132038.45
2270,180789.28
2271,190974.28
2272,243640.25
2273,163251.38
2274,200204.52
2275,135363.03
2276,188637.72
2277,180905.02
2278,175350.81
2279,119448.69
2280,110863.01
2281,156742.81
2282,152638.4
2283,149578.6
2284,131582.95
2285,122244.61
2286,119452.58
2287,249115.0
2288,222481.75
2289,250899.83
2290,315181.66
2291,253092.22
2292,279638.62
2293,315522.44
2294,309825.44
2295,333445.7
2296,235137.44
2297,217425.5
2298,260185.8
2299,324584.2
2300,269250.7
2301,210681.7
2302,207133.47
2303,219965.92
2304,186025.12
2305,165129.73
2306,164760.44
2307,184336.4
2308,187216.45
2309,218805.89
2310,163386.02
2311,177021.81
2312,144066.17
2313,154477.33
2314,144850.56
2315,150570.5
2316,159372.25
2317,150026.9
2318,153534.34
2319,147981.03
2320,144718.27
2321,181893.08
2322,149774.62
2323,131027.98
2324,139758.03
2325,180507.69
2326,139834.17
2327,177820.58
2328,198151.6
2329,163941.12
2330,191415.38
2331,295878.38
2332,315304.8
2333,257010.56
2334,244425.94
2335,237215.0
2336,284804.38
2337,169028.2
2338,206968.98
2339,207848.66
2340,284572.25
2341,186976.1
2342,196924.23
2343,195770.67
2344,200101.62
2345,184266.69
2346,162335.8
2347,166383.44
2348,184808.86
2349,147057.39
2350,196682.4
2351,195059.05
2352,225518.33
2353,265993.5
2354,136090.73
2355,135477.75
2356,135644.52
2357,181735.02
2358,184135.62
2359,139850.12
2360,118569.234
2361,133588.02
2362,256807.4
2363,135664.84
2364,151931.78
2365,162764.17
2366,133877.1
2367,174291.88
2368,159908.22
2369,172010.5
2370,156569.53
2371,153632.5
2372,175710.05
2373,198138.95
2374,226185.6
2375,176802.62
2376,307256.03
2377,280908.03
2378,142794.6
2379,268320.44
2380,134325.56
2381,185948.88
2382,205107.62
2383,204751.69
2384,228314.72
2385,139346.06
2386,146808.19
2387,137631.72
2388,134770.77
2389,128914.88
2390,140739.16
2391,130076.33
2392,105269.9
2393,154721.33
2394,140721.14
2395,217099.97
2396,167826.97
2397,187292.19
2398,133388.83
2399,84899.375
2400,64813.95
2401,105708.74
2402,155082.44
2403,169141.22
2404,162868.0
2405,173487.95
2406,117401.625
2407,122026.97
2408,143525.81
2409,137424.61
2410,212000.97
2411,109332.125
2412,182091.4
2413,138272.08
2414,134320.56
2415,189757.6
2416,111881.5
2417,120431.5
2418,119111.46
2419,151103.66
2420,114493.51
2421,195883.02
2422,120076.2
2423,163363.56
2424,174988.77
2425,258575.14
2426,127687.1
2427,148231.89
2428,230001.42
2429,109586.86
2430,119403.836
2431,150299.84
2432,121257.45
2433,143724.11
2434,140818.0
2435,154127.22
2436,108739.805
2437,106238.31
2438,104577.875
2439,103686.97
2440,116926.55
2441,121751.58
2442,107297.74
2443,146308.78
2444,123494.04
2445,107868.234
2446,160968.75
2447,163114.61
2448,153550.61
2449,122865.15
2450,171656.27
2451,125993.164
2452,220538.02
2453,112233.26
2454,154076.3
2455,126830.266
2456,142300.56
2457,109778.96
2458,115970.97
2459,93926.64
2460,145706.81
2461,131251.7
2462,146936.1
2463,130506.97
2464,206379.69
2465,125534.28
2466,134520.56
2467,120607.06
2468,118083.19
2469,120036.53
2470,244554.98
2471,205581.27
2472,185624.78
2473,122355.055
2474,157427.16
2475,243382.94
2476,123751.84
2477,121987.57
2478,162662.84
2479,110804.17
2480,115990.06
2481,162161.6
2482,106548.59
2483,114122.125
2484,146663.84
2485,121373.305
2486,151273.28
2487,310845.8
2488,134151.94
2489,132661.72
2490,160069.25
2491,105135.04
2492,194646.28
2493,145367.31
2494,167038.22
2495,132413.8
2496,290469.0
2497,181726.5
2498,102264.64
2499,102575.734
2500,133026.78
2501,150620.89
2502,144904.11
2503,136694.05
2504,116164.92
2505,200618.0
2506,226311.06
2507,243111.84
2508,226774.45
2509,204171.78
2510,191766.72
2511,151121.66
2512,183749.8
2513,218060.98
2514,227297.72
2515,114332.61
2516,138599.9
2517,133943.38
2518,142186.3
2519,196644.4
2520,191266.36
2521,164461.39
2522,202455.19
2523,103612.42
2524,135663.44
2525,118787.55
2526,120585.21
2527,101634.22
2528,108657.21
2529,113671.86
2530,127527.016
2531,219599.03
2532,185884.67
2533,206256.66
2534,232469.66
2535,271238.25
2536,228399.95
2537,181986.3
2538,142603.3
2539,147718.34
2540,153724.25
2541,149427.97
2542,147526.31
2543,147028.81
2544,126636.3
2545,130616.69
2546,151490.27
2547,133600.75
2548,197770.4
2549,139323.78
2550,542058.5
2551,125655.59
2552,119675.875
2553,138306.61
2554,139923.86
2555,89633.48
2556,78681.53
2557,115882.695
2558,250456.9
2559,152737.34
2560,129287.48
2561,105047.28
2562,149235.34
2563,125453.72
2564,177985.9
2565,153862.34
2566,174987.77
2567,130855.04
2568,158510.6
2569,141658.58
2570,105803.04
2571,189069.8
2572,122164.875
2573,237109.95
2574,292158.12
2575,117314.18
2576,156431.47
2577,164216.22
2578,88751.68
2579,87576.09
2580,165295.06
2581,151185.53
2582,125777.37
2583,223148.12
2584,134390.22
2585,187280.28
2586,174708.44
2587,175233.94
2588,129152.25
2589,130980.79
2590,199568.47
2591,355428.6
2592,195600.19
2593,185082.55
2594,157073.89
2595,174256.98
2596,295108.03
2597,185188.73
2598,240147.06
2599,241734.73
2600,230447.4
2601,121848.03
2602,96743.52
2603,103866.38
2604,115102.77
2605,97568.08
2606,146851.62
2607,243236.38
2608,206693.47
2609,155188.44
2610,101993.78
2611,183528.33
2612,140765.55
2613,118579.75
2614,113169.125
2615,168029.66
2616,152481.23
2617,222208.69
2618,206498.69
2619,247788.0
2620,177430.39
2621,157451.03
2622,188187.73
2623,216862.62
2624,267032.88
2625,272426.97
2626,152566.81
2627,141792.67
2628,315116.8
2629,359992.4
2630,253776.39
2631,331679.72
2632,319709.06
2633,217553.84
2634,282220.12
2635,147202.5
2636,209875.75
2637,173032.4
2638,217771.44
2639,202345.95
2640,167625.25
2641,107633.945
2642,173831.97
2643,137992.42
2644,139117.73
2645,121550.55
2646,125153.53
2647,156259.16
2648,131311.86
2649,139264.19
2650,114905.83
2651,131935.83
2652,266593.44
2653,197700.72
2654,214819.62
2655,285297.7
2656,263716.9
2657,259120.8
2658,234746.72
2659,226886.78
2660,248393.25
2661,253153.19
2662,267043.12
2663,222425.17
2664,205665.08
2665,248043.33
2666,239784.53
2667,140520.22
2668,143581.75
2669,158746.97
2670,241464.34
2671,150552.88
2672,154206.75
2673,170531.14
2674,172507.78
2675,132172.34
2676,162109.1
2677,175034.62
2678,237349.73
2679,220382.88
2680,233995.73
2681,331371.62
2682,291078.47
2683,426118.03
2684,282856.4
2685,322396.2
2686,220791.94
2687,186617.33
2688,184999.1
2689,151216.56
2690,278209.78
2691,162347.25
2692,135299.22
2693,183497.16
2694,130058.664
2695,187659.22
2696,169154.25
2697,189087.95
2698,182030.58
2699,156242.06
2700,139930.47
2701,128263.016
2702,119718.22
2703,166063.17
2704,148569.94
2705,114055.69
2706,124608.5
2707,127922.695
2708,114809.61
2709,106896.33
2710,115010.34
2711,318513.34
2712,318231.34
2713,137332.03
2714,116423.56
2715,175394.19
2716,105140.875
2717,187384.69
2718,190084.61
2719,159970.47
2720,184004.98
2721,121561.03
2722,200160.44
2723,138758.06
2724,114282.3
2725,139805.55
2726,145888.55
2727,166285.56
2728,190608.1
2729,121309.12
2730,148736.92
2731,110350.266
2732,132277.69
2733,156333.7
2734,173418.06
2735,150969.14
2736,183863.89
2737,97366.734
2738,171581.7
2739,141733.73
2740,146282.6
2741,157037.48
2742,208364.97
2743,193829.19
2744,137349.34
2745,137070.03
2746,124015.52
2747,217782.4
2748,128249.05
2749,128784.836
2750,114288.63
2751,108251.77
2752,202646.19
2753,166431.2
2754,258243.56
2755,133698.44
2756,77812.195
2757,82940.91
2758,72092.91
2759,133535.23
2760,165745.6
2761,189716.94
2762,166966.1
2763,238831.78
2764,184201.55
2765,278734.7
2766,147112.48
2767,116458.016
2768,168378.6
2769,138867.67
2770,120869.64
2771,102431.984
2772,123561.68
2773,174766.47
2774,178710.9
2775,158897.0
2776,141876.62
2777,148304.22
2778,109790.92
2779,171859.97
2780,110147.22
2781,99130.88
2782,107627.21
2783,130984.72
2784,105543.3
2785,138742.72
2786,57494.055
2787,122007.516
2788,106235.7
2789,204349.11
2790,106690.64
2791,96313.44
2792,107738.63
2793,170944.81
2794,116894.33
2795,122395.55
2796,96709.16
2797,206677.66
2798,161279.97
2799,125429.5
2800,95781.43
2801,102197.86
2802,147597.61
2803,217628.77
2804,150220.47
2805,110188.09
2806,109578.09
2807,131506.97
2808,173067.9
2809,108945.945
2810,128430.266
2811,217994.03
2812,152268.27
2813,220527.19
2814,215811.38
2815,95469.19
2816,195162.3
2817,120705.125
2818,106298.914
2819,165192.7
2820,168427.5
2821,135198.72
2822,195543.03
2823,362000.44
2824,217036.4
2825,211239.72
2826,135532.02
2827,157669.62
2828,271574.94
2829,178742.66
2830,190074.55
2831,150340.31
2832,206664.61
2833,213448.0
2834,183529.17
2835,201547.66
2836,206000.31
2837,159013.17
2838,124837.2
2839,182842.81
2840,169145.34
2841,176773.0
2842,188417.33
2843,165291.45
2844,179275.94
2845,102526.71
2846,204931.14
2847,190031.11
2848,170368.33
2849,179028.66
2850,240008.28
2851,189263.19
2852,215302.38
2853,211797.55
2854,121873.64
2855,162379.1
2856,167970.03
2857,162097.17
2858,164789.16
2859,142481.94
2860,144574.12
2861,139752.94
2862,187215.16
2863,111422.67
2864,227383.78
2865,125935.67
2866,156140.47
2867,97945.34
2868,117160.52
2869,157376.31
2870,167708.53
2871,124432.55
2872,55884.336
2873,147537.11
2874,152940.86
2875,124664.28
2876,167808.56
2877,126867.19
2878,135659.4
2879,154114.1
2880,126348.88
2881,114826.625
2882,172307.98
2883,185692.42
2884,158506.12
2885,175872.38
2886,255103.84
2887,123172.8
2888,126633.21
2889,72557.09
2890,86445.92
2891,184320.12
2892,81396.76
2893,136857.1
2894,94778.414
2895,239014.53
2896,202314.4
2897,174158.5
2898,179268.38
2899,182218.66
2900,158006.56
2901,163569.84
2902,169404.34
2903,248267.62
2904,260095.77
2905,148332.33
2906,170502.62
2907,123913.29
2908,110497.6
2909,179201.33
2910,70732.664
2911,96685.266
2912,179275.34
2913,96564.74
2914,98390.31
2915,97056.336
2916,98682.2
2917,161077.47
2918,113511.234
2919,206083.17
